Nome,Preço,Marca,Categoria
Chocolate Hershey'S Special Dark 60% Cacau Tradicional 85g,"R$ 10,99",Hershey'S,Bomboniere
Chocolate Ferrero Rocher 150g Com 12 Unidades,"R$ 29,99",Ferrero Rocher,Bomboniere
Bala de Gelatina Fini Beijos de Morango 90g,"R$ 6,99",Fini,Bomboniere
Chocolate Hershey'S 40% Cacau Meio Amargo 82g,"R$ 4,49",Hershey'S,Bomboniere
Chocolate Kinder Ovo Laranja 40g Com 2 Unidades,"R$ 11,99",Kinder,Bomboniere
Chocolate Hershey'S Special Dark 60% Cacau Aerado 85g,"R$ 10,99",Hershey'S,Bomboniere
Chocolate Lacta Shot 80g,"R$ 8,99",Lacta,Bomboniere
Chocolate Milka Ganze Haselnusse 100g,"R$ 16,99",Milka,Bomboniere
Chocolate Hershey'S Extra Cremoso 82g,"R$ 7,45",Hershey'S,Bomboniere
Confeito M&Ms Chocolate Ao Leite 148g,"R$ 14,99",M&M'S,Bomboniere
Chocolate Nestlé Nescau Ball 75g,"R$ 9,79",Nescau,Bomboniere
Goma de Mascar Trident Menta 8g,"R$ 3,29",Trident,Bomboniere
Goma de Mascar Trident Hortelã 8g,"R$ 3,29",Trident,Bomboniere
Bala de Gelatina Fini Minhocas Cítricas 90g,"R$ 6,99",Fini,Bomboniere
Chocolate Recheado Lacta Ouro Branco 98g,"R$ 8,99",Lacta,Bomboniere
Chocolate Kinder Ovo Roxo 40g Com 2 Unidades,"R$ 11,99",Kinder,Bomboniere
Chocolate Hershey'S Special Dark 73% Cacau Original 85g,"R$ 12,99",Hershey'S,Bomboniere
Chocolate Lacta Laka Branco 80g,"R$ 8,99",Lacta,Bomboniere
Chocolate Hershey'S Ovomaltine 77g,"R$ 7,45",Hershey'S,Bomboniere
Chocolate Ao Leite Linea 30g,"R$ 8,99",Linea,Bomboniere
Confeito M&Ms Chocolate Ao Leite 45g,"R$ 5,39",M&M'S,Bomboniere
Chocolate Linea Dark 50% Cacau 30g,"R$ 8,99",Linea,Bomboniere
Chocolate Granulado Dr. Oetker Macio 130g,"R$ 6,79",Dr Oetker,Bomboniere
Chocolate Garoto Crocante 80g,"R$ 8,99",Garoto,Bomboniere
Chocolate Nestlé Crunch 22g,"R$ 3,09",Crunch,Bomboniere
Chocolate Classic Ao Leite 150g,"R$ 13,99",Nestlé,Bomboniere
Chocolate Lollo 28g,"R$ 3,59",Lollo,Bomboniere
"Chocolate Wafer Bis Branco 201,6g","R$ 10,99",Bis,Bomboniere
Chocolate Lacta Amaro 40% Cacau 80g,"R$ 8,99",Lacta,Bomboniere
Chocolate Lacta Intense 40% Cacau Original 85g,"R$ 14,99",Lacta,Bomboniere
Bala de Gelatina Fini Tubes Azedinhos Regaliz Morango 80g,"R$ 6,99",Fini,Bomboniere
Bombom Sonho de Valsa 1kg,"R$ 75,90",Lacta,Bomboniere
Chocolate Ao Leite Linea Zero Lactose 30g,"R$ 8,99",Linea,Bomboniere
Chocolate Recheado Kinder Joy 40g Com 2 Unidades,"R$ 11,99",Kinder,Bomboniere
Bala Dori Deliket Frutas Sortidas 100g,"R$ 4,59",Dori,Bomboniere
Chocolate Milka Noisette 100g,"R$ 16,99",Milka,Bomboniere
"Bala Mentos Stick Mint 37,5g","R$ 2,99",Mentos,Bomboniere
"Chocolate Arcor Tortuguita Brigadeiro 15,5g","R$ 1,59",Tortuguita,Bomboniere
Chocolate Milka Alpine Milk & Petit Lu 87g,"R$ 16,99",Milka,Bomboniere
Goma de Mascar Trident Tutti Frutti 8g,"R$ 3,29",Trident,Bomboniere
Chocolate Garoto Talento Castanha de Caju 85g,"R$ 9,49",Talento,Bomboniere
Bala de Gelatina Fini Tubes Regaliz Morango 80g,"R$ 6,99",Fini,Bomboniere
Chocolate Recheado Lacta Sonho de Valsa 98g,"R$ 8,99",Lacta,Bomboniere
"Bala Mentos Stick Frutas 37,5g","R$ 2,99",Mentos,Bomboniere
Chocolate Garoto Talento Amêndoas Com Passas 85g,"R$ 9,49",Talento,Bomboniere
Chocolate Garoto Com Castanhas de Caju 80g,"R$ 8,99",Garoto,Bomboniere
Bala Dori Gomets Sino Gum Drops 500g,"R$ 12,99",Dori,Bomboniere
Chocolate Granulado Dori 120g,"R$ 4,59",Dori,Bomboniere
Chocolate Lacta Ao Leite 34g,"R$ 3,79",Lacta,Bomboniere
Chocolate Lacta Laka & Oreo 80g,"R$ 8,99",Lacta,Bomboniere
Chocolate Granulado Dori 500g,"R$ 16,89",Dori,Bomboniere
Chocolate Recheado Kinder Joy 20g,"R$ 7,99",Kinder,Bomboniere
Chocolate Ao Leite Kinder Tronky 18g,"R$ 4,99",Kinder,Bomboniere
Cacau Em Pó Nestlé Dois Frades 100% Cacau 200g,"R$ 39,99",Nestlé,Bomboniere
Chocolate Branco Garoto 80g,"R$ 8,99",Garoto,Bomboniere
Chocolate Kinder Ovo Tradicional 40g Com 2 Unidades,"R$ 11,99",Kinder,Bomboniere
Chocolate Nestlé Chokito 114g Com 6 Unidades,"R$ 12,59",Chokito,Bomboniere
Chocolate Branco Linea Cookies'N Cream 30g,"R$ 8,99",Linea,Bomboniere
Bala de Gelatina Fini Dentaduras 90g,"R$ 6,99",Fini,Bomboniere
Chocolate Lindt Excellence Dark 70% Cacau 100g,"R$ 29,99",Lindt,Bomboniere
Bombom Ouro Branco 1kg,"R$ 75,90",Lacta,Bomboniere
Chocolate Milka Morango 100g,"R$ 16,99",Milka,Bomboniere
Bala de Gelatina Fini Amora 90g,"R$ 6,99",Fini,Bomboniere
Chocolate Hershey'S Special Dark 60% Cacau Cranberry 85g,"R$ 10,99",Hershey'S,Bomboniere
Chocolate Arcor Inspiration 53% de Cacau 80g,"R$ 10,99",Arcor,Bomboniere
Bala Dori Gomets Sino Gum Drops 100g,"R$ 3,99",Dori,Bomboniere
Chocolate Snickers Mousse de Maracujá 42g,"R$ 3,89",Snickers,Bomboniere
Pirulito 7 Belo Framboesa 120g,"R$ 6,49",7 Belo,Bomboniere
Goma de Mascar Trident Morango 8g,"R$ 3,29",Trident,Bomboniere
Chocolate Hershey'S Ao Leite 82g,"R$ 7,45",Hershey'S,Bomboniere
Wafer Trento Bites Branco Dark 40g,"R$ 6,79",Trento,Bomboniere
Confeito M&Ms Chocolate Ao Leite Com Amendoim 45g,"R$ 5,39",M&M'S,Bomboniere
Chocolate Hershey'S Special Dark 60% Cacau Menta 85g,"R$ 10,99",Hershey'S,Bomboniere
Chocolate Branco Garoto Negresco 80g,"R$ 8,99",Garoto,Bomboniere
Chocolate Branco Lacta Laka 34g,"R$ 3,79",Lacta,Bomboniere
Chocolate Branco Garoto Talento Com Cereais e Passas 85g,"R$ 9,49",Talento,Bomboniere
Chocolate Lindt Lindor Milk 100g,"R$ 29,99",Lindt,Bomboniere
"Bala Halls Extra Forte 27,5g","R$ 2,39",Halls,Bomboniere
Marshmallow Fini Torção Baunilha 80g,"R$ 6,99",Fini,Bomboniere
Chocolate Suflair Ao Leite 50g,"R$ 6,59",Suflair,Bomboniere
Chocolate Nestlé Classic Prestígio 80g,"R$ 9,99",Nestlé,Bomboniere
"Biscoito Wafer Bis Chocolate Ao Leite 302,4g Com 3 Unidades","R$ 21,99",Bis,Bomboniere
Bala de Gelatina Fini Bananas 90g,"R$ 6,99",Fini,Bomboniere
Chocolate Garoto Talento Recheado Com Morango 85g,"R$ 9,49",Talento,Bomboniere
Chocolate Hershey'S Special Dark 60% Cacau Laranja 85g,"R$ 10,99",Hershey'S,Bomboniere
Chocolate Garoto Caju & Passas 80g,"R$ 8,99",Garoto,Bomboniere
Chocolate Garoto Caribe 28g,"R$ 3,59",Garoto,Bomboniere
Chocolate Milka Oreo 100g,"R$ 16,99",Milka,Bomboniere
Chocolate Hershey'S Cookies'N'Creme 77g,"R$ 7,45",Hershey'S,Bomboniere
Chocolate Hershey'S Special Dark 60% Cacau Caramel'N'Salt 85g,"R$ 10,99",Hershey'S,Bomboniere
Confeito M&Ms Chocolate Ao Leite Com Amendoim 148g,"R$ 14,99",M&M'S,Bomboniere
Chocolate Lacta Diamante Negro & Laka 80g,"R$ 8,99",Lacta,Bomboniere
Chocolate Para Cobertura Nestlé Ao Leite 500g,"R$ 59,90",Nestlé,Bomboniere
Chocolate Milka Happy Cow 100g,"R$ 15,89",Milka,Bomboniere
Chocolate Hershey'S Special Dark 60% Cacau Café 85g,"R$ 10,99",Hershey'S,Bomboniere
"Bombom Garoto Serenata de Amor 16,5g","R$ 1,89",Garoto,Bomboniere
Pastilha Garoto Extra Forte 17g,"R$ 1,89",Garoto,Bomboniere
Bala Fruit-Tella Swirl Morango Com Creme de Leite 45g,"R$ 4,79",Fruit-Tella,Bomboniere
Bala Dori Yogurte 100 Original 100g,"R$ 4,59",Dori,Bomboniere
Chocolate Branco Linea 30g,"R$ 8,99",Linea,Bomboniere
Bala de Gelatina Fini Ursinhos 90g,"R$ 6,99",Fini,Bomboniere
Chocolate Twix Original 40g,"R$ 3,99",Twix,Bomboniere
Chocolate Neugebauer Napolitano 70g,"R$ 5,99",Neugebauer,Bomboniere
Chocolate Lacta Intense 40% Cacau Avelã & Crocante de Cacau 85g,"R$ 14,99",Lacta,Bomboniere
Chocolate Kinder 75g Com 6 Unidades,"R$ 7,99",Kinder,Bomboniere
Chocolate Raffaello 90g Com 9 Unidades,"R$ 22,99",Raffaello,Bomboniere
Goma de Mascar Mentos Pure Fresh Wintergreen 56g,"R$ 21,99",Mentos,Bomboniere
"Caixa de Chocolates Tortuguita Vibes Sortidos 134,5g","R$ 11,99",Tortuguita,Bomboniere
Bala de Gelatina Fini Tubes Regaliz Super Gigante Morango 27g,"R$ 3,09",Fini,Bomboniere
"Goma de Mascar Mentos Pure Fresh Spearmint 8,5g","R$ 3,29",Mentos,Bomboniere
Bala Arcor Butter Toffees Coco 100g,"R$ 6,99",Butter Toffees,Bomboniere
Chocolate Lacta Ao Leite Recheado Com Oreo 90g,"R$ 8,99",Lacta,Bomboniere
"Goma de Mascar Mentos Pure Fresh Mint 8,5g","R$ 3,29",Mentos,Bomboniere
Chocolate Lacta Intense 40% Cacau Amêndoas & Framboesa 85g,"R$ 14,99",Lacta,Bomboniere
Chocolate Lacta Intense 70% Cacau Original 85g,"R$ 14,99",Lacta,Bomboniere
Caixa de Wafer Trento Momentos 192g,"R$ 18,99",Trento,Bomboniere
Goma de Mascar Mentos Pure Up2u Tutti Frutti e Mint 56g,"R$ 15,59",Mentos,Bomboniere
Chocolate Neugebauer 40% Meio Amargo 80g,"R$ 6,99",Neugebauer,Bomboniere
Bala Halls Cereja 28g,"R$ 2,39",Halls,Bomboniere
Chocolate Lacta Diamante Negro 80g,"R$ 8,99",Lacta,Bomboniere
Chocolate Nestlé Classic Diplomata 80g,"R$ 9,99",Nestlé,Bomboniere
Bombom Montevergine Com Licor de Cereja 55g,"R$ 7,99",Montevergine,Bomboniere
"Creme Ioiô Mix Hershey's Misto 41,9g","R$ 4,19",Hershey'S,Bomboniere
Goma de Mascar Fini Melancia Azedinha 80g,"R$ 6,99",Fini,Bomboniere
"Goma de Mascar Trident Menta Blue 16,5g Com 5 Unidades","R$ 4,99",Trident,Bomboniere
"Goma de Mascar Mentos Pure Fruit 8,5g","R$ 3,29",Mentos,Bomboniere
Chocolate Classic Ao Leite Com Amendoim 150g,"R$ 13,99",Nestlé,Bomboniere
Bala Halls Extra Forte Com 3 Unidades,"R$ 6,59",Halls,Bomboniere
Chocolate Italiano Lindt Lindor Ao Leite 37g,"R$ 14,99",Lindt,Bomboniere
Caixa de Bombom Prestígio Sortidos 252g,"R$ 18,99",Prestígio,Bomboniere
Chocolate Amargo Neugebauer 1891 70% Cacau Intense 90g,"R$ 12,99",Neugebauer,Bomboniere
Chocolate Snickers Pé de Moleque 42g,"R$ 3,89",Snickers,Bomboniere
Chocolate Neugebauer Ao Leite 80g,"R$ 6,99",Neugebauer,Bomboniere
Bala Dori Hortelã Mint 600g,"R$ 19,79",Dori,Bomboniere
Bala Dori Bolete Tutti Frutti 100g,"R$ 4,59",Dori,Bomboniere
Chocolate Hershey'S Amendoim 75g,"R$ 7,45",Hershey'S,Bomboniere
Bala Halls Morango 28g,"R$ 2,39",Halls,Bomboniere
Goma de Mascar Mentos Pure Fresh Mint 56g,"R$ 21,99",Mentos,Bomboniere
Chocolate Lindt Classic Ao Leite Com Avelã 90g,"R$ 24,99",Lindt,Bomboniere
Chocolate Milka Oreo Brownie 100g,"R$ 16,99",Milka,Bomboniere
Bala Halls Menta 28g,"R$ 2,39",Halls,Bomboniere
Chocolate Branco Hershey'S 82g,"R$ 7,45",Hershey'S,Bomboniere
Chocolate Neugebauer Stikadinho Morango 61g,"R$ 6,89",Neugebauer,Bomboniere
Bala Recheada Dori Lua Cheia Frutas 100g,"R$ 4,59",Dori,Bomboniere
Confeito Dori Disqueti Chocolate Branco 100g,"R$ 9,99",Disqueti,Bomboniere
Chocolate Lindt Lindor Extra Dark 100g,"R$ 29,99",Lindt,Bomboniere
Chocolate Lindt Excellence Milk Extra Creamy 100g,"R$ 29,99",Lindt,Bomboniere
Chocolate Lacta Intense 40% Cacau Amêndoas & Caramelo Salgado 85g,"R$ 14,99",Lacta,Bomboniere
Chocolate Hershey'S Coffee Creations Caramel Macchiato 85g,"R$ 8,79",Hershey'S,Bomboniere
Bala Arcor Butter Toffees Mousse de Maracujá 100g,"R$ 6,99",Butter Toffees,Bomboniere
Goma de Mascar Trident X Senses Peppermint 54g,"R$ 13,99",Trident,Bomboniere
Chocolate Milka Hazelnut Ao Leite Com Avelãs 100g,"R$ 16,99",Milka,Bomboniere
Chocolate Lindt Excellence Dark Laranja Intensa 100g,"R$ 29,99",Lindt,Bomboniere
Chocolate Lindt Classic Ao Leite 90g,"R$ 24,99",Lindt,Bomboniere
Chocolate Hershey'S Cookies'N'Chocolate 77g,"R$ 7,45",Hershey'S,Bomboniere
Bala 7 Belo Framboesa 40g,"R$ 2,69",7 Belo,Bomboniere
Chocolate Hershey'S Special Dark 80% Cacau Original 85g,"R$ 14,99",Hershey'S,Bomboniere
Alfajor Seu Divino Com Recheio de Chocolate 80g,"R$ 23,99",Seu Divino,Bomboniere
"Biscoito Wafer Bis Chocolate Branco 302,4g Com 3 Unidades","R$ 21,99",Bis,Bomboniere
Bala Tic Tac Menta 14.5g,"R$ 3,19",Tic Tac,Bomboniere
Bala Dori Hortelã 100g,"R$ 4,59",Dori,Bomboniere
Bala Halls Uva Verde 28g,"R$ 2,39",Halls,Bomboniere
Chocolate Charge 117g,"R$ 12,59",Charge,Bomboniere
Chocolate Meio Amargo Talento Com Amêndoas 25g,"R$ 3,79",Talento,Bomboniere
Chocolate Lacta Diamante Negro 34g,"R$ 3,79",Lacta,Bomboniere
Chocolate Hershey'S Coffee Creations Cappuccino 85g,"R$ 8,79",Hershey'S,Bomboniere
"Bala Mentos Stick Rainbow 37,5g","R$ 2,99",Mentos,Bomboniere
Confeito M&M's Chocolate Ao Leite Crispy 35g,"R$ 5,39",M&M'S,Bomboniere
Bala Dori Yogurte 100 Original 600g,"R$ 19,99",Dori,Bomboniere
Chocolate Classic Duo Cookie 150g,"R$ 13,99",Nestlé,Bomboniere
Bala Halls Menta Com 3 Unidades,"R$ 6,59",Halls,Bomboniere
Bala de Gelatina Fini Tubes Regaliz Arco-Íris 80g,"R$ 6,99",Fini,Bomboniere
Goma de Mascar Trident Menta Com 4 Unidades,"R$ 11,99",Trident,Bomboniere
Bala Dori Polar Cereja 100g,"R$ 4,59",Dori,Bomboniere
Bala Recheada Dori Hortelã Mint 100g,"R$ 4,59",Dori,Bomboniere
Alfajor Seu Divino Recheio de Chocolate 40g,"R$ 9,99",Seu Divino,Bomboniere
Chocolate Para Cobertura Garoto Meio Amargo 500g,"R$ 55,90",Garoto,Bomboniere
Bala Tic Tac Frutas Como Te Gusta 14.5g,"R$ 3,19",Tic Tac,Bomboniere
Bala Halls Morango Com 3 Unidades,"R$ 6,59",Halls,Bomboniere
Goma de Mascar Bubbaloo Tutti Frutti 50g,"R$ 3,89",Bubbaloo,Bomboniere
Bala de Banana Dacolônia Zero Orgânico 100g,"R$ 13,99",Dacolonia,Bomboniere
Bala de Gelatina Fini Ovos Fritos 90g,"R$ 6,99",Fini,Bomboniere
Chocolate Milka Milk Bubbly Alpine 90g,"R$ 16,99",Milka,Bomboniere
Alfajor Branco Seu Divino Com Recheio de Chocolate 80g,"R$ 23,99",Seu Divino,Bomboniere
Goma de Mascar Trident Melancia 8g,"R$ 3,29",Trident,Bomboniere
Chocolate Arcor Inspiration Cafés 70% Cacau Caramel Macchiato 80g,"R$ 10,99",Arcor,Bomboniere
Trufa Lindt Lindor Chocolate Ao Leite 112g,"R$ 49,99",Lindt,Bomboniere
Chocolate Arcor Meio Amargo Castanha do Pará e Amendoim 60g,"R$ 7,89",Arcor,Bomboniere
Caixa de Chocolate Mu-Mu Kids 187g,"R$ 12,99",Neugebauer,Bomboniere
Goma Dori Jubes Fruit Snacks 4g Com 12 Unidades,"R$ 1,89",Dori,Bomboniere
Confeito Dr. Oetker Gotinhas Chocolate 80g,"R$ 10,99",Dr Oetker,Bomboniere
Bala Halls Melancia 28g,"R$ 2,39",Halls,Bomboniere
